iter,epoch,first_entry,cpu_mem,cpu_mem_perc,gpu_mem,gpu_mem_perc,iteration_time,iteration_time_cpu,iteration_time_sum,iteration_time_sum_cpu,load_time,load_time_cpu,load_time_sum,load_time_sum_cpu,model_time,model_time_cpu,model_time_sum,model_time_sum_cpu,model_forward_time,model_forward_time_cpu,model_forward_time_sum,model_forward_time_sum_cpu,model_backward_time,model_backward_time_cpu,model_backward_time_sum,model_backward_time_sum_cpu,model_save_time,model_save_time_cpu,model_save_time_sum,model_save_time_sum_cpu,loss,accuracy,accuracy_class_0,accuracy_class_1,accuracy_class_2,accuracy_class_3,accuracy_class_4
1018,1.0397959183673469,32388,113.937461248,11.9,10.49767936,24.8178924405318,0.41518664360046387,0.41316587000000027,499.34065866470337,486.41490328000083,0.0005762577056884766,0.00011757999999417734,17.27815294265747,10.53648896400037,0.4145655632019043,0.41251689000000624,482.00406312942505,475.7602046560007,0.14879846572875977,0.14800487999997358,166.8846731185913,162.83151352399994,0.26538920402526855,0.26414053000002014,313.8645279407501,312.0151873319991,9.298324584960938e-06,9.189999957470718e-06,0.3396413326263428,0.220212240000059,0.050903934985399246,0.9824440169583325,0.9898146,0.9948233,0.89262104,0.8350999,0.9302137
1019,1.0408163265306123,98948,113.66649856,11.8,10.49767936,24.8178924405318,0.4719994068145752,0.4701180300000374,499.81265807151794,486.88502131000087,0.00011420249938964844,0.00010715000001937369,17.27826714515686,10.536596114000389,0.47184181213378906,0.4699588800000356,482.47590494155884,476.23016353600076,0.16004037857055664,0.15945938999999498,167.04471349716187,162.99097291399994,0.310882568359375,0.3095718300000385,314.1754105091095,312.3247591619991,8.58306884765625e-06,8.669999999710853e-06,0.33964991569519043,0.22022091000005872,0.04953218623995781,0.9836128696164257,0.9884367,0.9964009,0.9387492,0.81257814,0.93375856
1020,1.0418367346938775,77572,113.642532864,11.8,10.49767936,24.8178924405318,0.5338954925537109,0.5119580100000007,500.34655356407166,487.39697932000087,0.06381797790527344,0.04389104000000543,17.342085123062134,10.580487154000394,0.46999573707580566,0.46799014999999144,482.94590067863464,476.69815368600075,0.16025638580322266,0.159563090000006,167.2049698829651,163.15053600399995,0.3091437816619873,0.3078201899999726,314.4845542907715,312.6325793519991,8.106231689453125e-06,8.179999952062644e-06,0.3396580219268799,0.22022909000001079,0.04861057922244072,0.9838199879590608,0.99017656,0.9963869,0.9152477,0.81113565,0.93270266
1021,1.042857142857143,75012,113.707589632,11.9,10.49767936,24.8178924405318,0.4712679386138916,0.46929739999995945,500.81782150268555,487.8662767200008,0.00010514259338378906,0.0001053600000204824,17.342190265655518,10.580592514000415,0.471118688583374,0.46913905999997496,483.417019367218,477.1672927460007,0.15956473350524902,0.15891697000000704,167.36453461647034,163.30945297399995,0.3106215000152588,0.3092809999999986,314.79517579078674,312.9418603519991,8.821487426757812e-06,8.939999986523617e-06,0.33966684341430664,0.2202380299999973,0.05157261714339256,0.9831622974252213,0.98862606,0.99623823,0.8934355,0.78280103,0.93632615
1022,1.0438775510204081,59652,113.73709312,11.9,10.49767936,24.8178924405318,0.4906191825866699,0.4884322510000061,501.3084406852722,488.35470897100083,0.0005867481231689453,0.0006041099999833932,17.342777013778687,10.581196624000398,0.4899876117706299,0.48777796100000614,483.90700697898865,477.65507070700073,0.16803979873657227,0.16723344099995074,167.5325744152069,163.4766864149999,0.3215794563293457,0.3201832600000216,315.1167552471161,313.2620436119991,8.821487426757812e-06,8.739999998397252e-06,0.3396756649017334,0.2202467699999957,0.049829207360744476,0.9831948459119781,0.98535144,0.99653345,0.9238249,0.8514662,0.93397254
1023,1.0448979591836736,63876,113.650683904,11.8,10.49767936,24.8178924405318,0.4979100227355957,0.48078947999999855,501.8063507080078,488.83549845100083,0.03275132179260254,0.017454450000002453,17.37552833557129,10.5986510740004,0.46507883071899414,0.46326033000002553,484.37208580970764,478.11833103700076,0.15822219848632812,0.1576309700000138,167.69079661369324,163.63431738499992,0.3062574863433838,0.3050273700000048,315.4230127334595,313.5670709819991,8.821487426757812e-06,8.869999987837218e-06,0.33968448638916016,0.22025563999998354,0.05618530884385109,0.9819637657715949,0.9879161,0.99602515,0.88757604,0.82216775,0.9317048
1024,1.0459183673469388,8068,113.6507904,11.8,10.49767936,24.8178924405318,0.4754180908203125,0.4691002800000206,502.2817687988281,489.30459873100085,0.013018608093261719,0.008700519999990775,17.38854694366455,10.607351594000392,0.462324857711792,0.46032972000000427,484.83441066741943,478.57866075700076,0.15777873992919922,0.15700870000000577,167.84857535362244,163.79132608499992,0.3033297061920166,0.30209616000001915,315.7263424396515,313.8691671419991,8.58306884765625e-06,8.690000015576516e-06,0.3396930694580078,0.22026432999999912,0.05189858376979828,0.9827195571741165,0.98757434,0.9944091,0.9291866,0.8548651,0.93486196
1025,1.046938775510204,102660,113.650171904,11.8,10.49767936,24.8178924405318,0.452883243560791,0.45104546999999684,502.7346520423889,489.75564420100085,0.00011467933654785156,0.00010781999998243919,17.3886616230011,10.607459414000374,0.4527244567871094,0.4508841600000437,485.28713512420654,479.0295449170008,0.15367913246154785,0.15299781000004486,168.00225448608398,163.94432389499997,0.2980966567993164,0.2968928599999572,316.0244390964508,314.1660600019991,8.58306884765625e-06,8.359999981166766e-06,0.33970165252685547,0.2202726899999803,0.057505350559949875,0.9814958891851817,0.9837215,0.99545044,0.9019461,0.82072353,0.93631953
1026,1.0479591836734694,106628,113.753174016,11.9,10.49767936,24.8178924405318,0.4696390628814697,0.4675398100000052,503.2042911052704,490.22318401100085,0.0005755424499511719,0.000396330000000944,17.38923716545105,10.607855744000375,0.46901869773864746,0.4668955700000197,485.7561538219452,479.4964404870008,0.1603848934173584,0.15961730000003627,168.16263937950134,164.103941195,0.30824899673461914,0.3069002899999873,316.3326880931854,314.4729602919991,8.58306884765625e-06,8.429999979853164e-06,0.3397102355957031,0.22028111999996014,0.049176428467035294,0.9835400818294171,0.989094,0.995978,0.9616754,0.8367771,0.9343072
1027,1.0489795918367346,34180,113.682034688,11.8,10.49767936,24.8178924405318,0.5082480907440186,0.4857858199999896,503.7125391960144,490.70896983100084,0.05111360549926758,0.030474970000000212,17.440350770950317,10.638330714000375,0.45705223083496094,0.4552330099999722,486.21320605278015,479.9516734970008,0.15549731254577637,0.15487072000001945,168.31813669204712,164.25881191500002,0.30094099044799805,0.2997411400000374,316.6336290836334,314.7727014319991,8.821487426757812e-06,8.760000014262914e-06,0.3397190570831299,0.2202898799999744,0.05422898381948471,0.9823286763997823,0.9909761,0.99476236,0.89711195,0.800123,0.9304977
1028,1.05,67716,113.577033728,11.8,10.49767936,24.8178924405318,0.4955482482910156,0.48923700099999223,504.2080874443054,491.19820683200084,0.014478683471679688,0.010196169999971971,17.454829454421997,10.648526884000347,0.4809854030609131,0.47895700100002614,486.69419145584106,480.4306304980008,0.1636507511138916,0.16297208099996396,168.481787443161,164.421783996,0.3167300224304199,0.3153689999999756,316.95035910606384,315.0880704319991,8.821487426757812e-06,8.870000044680637e-06,0.33972787857055664,0.22029875000001908,0.05478404462337494,0.9824489841532376,0.9880877,0.9952098,0.91844285,0.819562,0.93602014
1029,1.0510204081632653,106372,113.624711168,11.8,10.49767936,24.8178924405318,0.4593639373779297,0.4575117999999634,504.66745138168335,491.6557186320008,0.00011420249938964844,0.00010980000001836743,17.454943656921387,10.648636684000365,0.45920467376708984,0.4573478899999941,487.15339612960815,480.8879783880008,0.15555572509765625,0.15490941000001612,168.63734316825867,164.576693406,0.30274057388305664,0.30151846000001115,317.2530996799469,315.3895888919991,8.821487426757812e-06,8.550000018203718e-06,0.3397367000579834,0.2203073000000373,0.05100433900952339,0.9828390929234831,0.98867047,0.9969632,0.9402467,0.81621873,0.93057233
1030,1.0520408163265307,124420,113.5714304,11.8,10.49767936,24.8178924405318,0.47464752197265625,0.4726938200000177,505.142098903656,492.1284124520008,0.0005800724029541016,0.00012015000004339527,17.45552372932434,10.648756834000409,0.47402119636535645,0.4720407099999875,487.6274173259735,481.3600190980008,0.1620626449584961,0.16137936999996327,168.79940581321716,164.73807277599997,0.31159305572509766,0.3103022700000224,317.564692735672,315.6998911619991,8.821487426757812e-06,8.750000006330083e-06,0.33974552154541016,0.22031605000004362,0.055117927491664886,0.9816324133436396,0.9869187,0.9953765,0.87088466,0.8141505,0.9356861
1031,1.0530612244897959,62212,113.622667264,11.8,10.49767936,24.8178924405318,0.54129958152771,0.5220844500000226,505.6833984851837,492.65049690200084,0.05233430862426758,0.03512383999998292,17.50785803794861,10.683880674000392,0.48888635635375977,0.48688599000001886,488.11630368232727,481.8469050880008,0.16623330116271973,0.16552973999995402,168.96563911437988,164.90360251599992,0.3220829963684082,0.3207989300000236,317.8867757320404,316.02069009199914,8.344650268554688e-06,8.110000010219665e-06,0.3397538661956787,0.22032416000005384,0.053352512419223785,0.9823109724913383,0.99044573,0.9929776,0.8993764,0.8369788,0.9394884
1032,1.0540816326530613,9732,113.627430912,11.8,10.49767936,24.8178924405318,0.46674060821533203,0.4608848999999964,506.15013909339905,493.11138180200084,0.012351751327514648,0.008355859999994664,17.520209789276123,10.692236534000386,0.4543123245239258,0.4524512200000004,488.5706160068512,482.2993563080008,0.1541903018951416,0.15350216000001637,169.11982941627502,165.05710467599994,0.2989656925201416,0.29775089000003163,318.18574142456055,316.3184409819992,8.58306884765625e-06,8.340000022144523e-06,0.33976244926452637,0.22033250000007598,0.05774593725800514,0.9810621974700482,0.98806155,0.9933717,0.8898471,0.8484444,0.9305113
1033,1.0551020408163265,40452,113.628041216,11.8,10.49767936,24.8178924405318,0.4830780029296875,0.4811677500000542,506.63321709632874,493.5925495520009,0.0001049041748046875,0.00010506999996096056,17.520314693450928,10.692341604000347,0.48292970657348633,0.48101003000004994,489.0535457134247,482.7803663380009,0.1638932228088379,0.16329626999998936,169.28372263908386,165.22040094599993,0.3181159496307373,0.316784709999979,318.5038573741913,316.63522569199915,8.58306884765625e-06,8.779999973285157e-06,0.339771032333374,0.22034128000004927,0.05031067132949829,0.9829502607857851,0.9874396,0.9964706,0.8911025,0.87170875,0.9303352
1034,1.0561224489795917,119428,113.676603392,11.8,10.49767936,24.8178924405318,0.4662802219390869,0.46425149099997043,507.0994973182678,494.05680104300086,0.0005812644958496094,0.0006037900000137597,17.520895957946777,10.692945394000361,0.4656548500061035,0.4635978209999507,489.5192005634308,483.2439641590008,0.15917277336120605,0.15844752999998946,169.44289541244507,165.37884847599992,0.30611181259155273,0.3047855710000249,318.80996918678284,316.9400112629992,8.344650268554688e-06,8.57000003406938e-06,0.3397793769836426,0.22034985000008334,0.05434548109769821,0.981587139438192,0.9823963,0.99689454,0.878311,0.8116099,0.9386269
1035,1.0571428571428572,74372,113.734807552,11.9,10.49767936,24.8178924405318,0.5336806774139404,0.5189229800000135,507.63317799568176,494.5757240230009,0.045011043548583984,0.032298439999976836,17.56590700149536,10.725243834000338,0.4885897636413574,0.4865489799999523,490.00779032707214,483.7305131390008,0.16619133949279785,0.1655303900000149,169.60908675193787,165.54437886599993,0.321765661239624,0.32038599999998496,319.13173484802246,317.26039726299916,8.58306884765625e-06,8.470000011584489e-06,0.33978796005249023,0.22035832000009492,0.052706461399793625,0.982458165454642,0.9871202,0.99556,0.93217605,0.8264984,0.9348277
1036,1.0581632653061224,19204,113.631916032,11.8,10.49767936,24.8178924405318,0.4785783290863037,0.4724615700000072,508.11175632476807,495.0481855930009,0.012377738952636719,0.00823880000001509,17.578284740447998,10.733482634000353,0.4661216735839844,0.4641429399999879,490.4739120006561,484.19465607900077,0.1582779884338379,0.15758202999995774,169.7673647403717,165.7019608959999,0.30670928955078125,0.3053897699999766,319.43844413757324,317.56578703299914,9.059906005859375e-06,8.81000005392707e-06,0.3397970199584961,0.22036713000014885,0.05980769172310829,0.9809767836092086,0.98680216,0.9940834,0.9172456,0.8309836,0.93105555
1037,1.0591836734693878,17284,113.649934336,11.8,10.49767936,24.8178924405318,0.46669602394104004,0.46462040000000115,508.5784523487091,495.5128059930009,0.0001049041748046875,0.00010514999996757979,17.578389644622803,10.73358778400032,0.46654677391052246,0.4644600500000138,490.94045877456665,484.6591161290008,0.1579883098602295,0.1571173600000293,169.92535305023193,165.85907825599992,0.3076331615447998,0.30640996000005316,319.74607729911804,317.8721969929992,9.5367431640625e-06,9.36999998657484e-06,0.33980655670166016,0.22037650000013542,0.058187924325466156,0.9819155638364895,0.9893421,0.9927511,0.9332707,0.8178305,0.93829024
1038,1.060204081632653,99204,113.728479232,11.9,10.49767936,24.8178924405318,0.4655485153198242,0.46341792999999143,509.04400086402893,495.9762239230009,0.0005805492401123047,0.0005968799999891417,17.578970193862915,10.73418466400031,0.4649226665496826,0.46277121999997917,491.40538144111633,485.12188734900076,0.15883374214172363,0.1579463499999747,170.08418679237366,166.0170246059999,0.30571889877319336,0.3044644600000197,320.05179619789124,318.1766614529992,9.5367431640625e-06,9.290000036799029e-06,0.3398160934448242,0.22038579000017222,0.05514506250619888,0.981663991335796,0.9868574,0.99418426,0.9398281,0.8339997,0.9337996
1039,1.0612244897959184,103684,113.7917952,11.9,10.49767936,24.8178924405318,0.5232100486755371,0.497037760000012,509.56721091270447,496.4732616830009,0.055130958557128906,0.030953419999946163,17.634101152420044,10.765138084000256,0.4680027961730957,0.4660116700000003,491.87338423728943,485.58789901900076,0.1589674949645996,0.15828844000003528,170.24315428733826,166.17531304599993,0.3084697723388672,0.3071701599999983,320.3602659702301,318.4838316129992,8.344650268554688e-06,8.410000020830921e-06,0.3398244380950928,0.22039420000019305,0.05180422589182854,0.9824682836174692,0.98967475,0.9954278,0.91470027,0.81954026,0.93231314
1040,1.0622448979591836,114052,113.826619392,11.9,10.49767936,24.8178924405318,0.5429966449737549,0.5279576810000322,510.1102075576782,497.0012193640009,0.043003082275390625,0.030061479999972107,17.677104234695435,10.795199564000228,0.4999101161956787,0.4978175310000097,492.3732943534851,486.08571655000077,0.16980814933776855,0.16903867000002037,170.41296243667603,166.34435171599995,0.3289306163787842,0.3275684109999588,320.6891965866089,318.81140002399917,9.5367431640625e-06,9.219999981269211e-06,0.33983397483825684,0.22040342000017432,0.053478486835956573,0.9826154525386314,0.9889232,0.99506664,0.92221296,0.8322758,0.9322348
1041,1.063265306122449,119684,113.781444608,11.9,10.49767936,24.8178924405318,0.46692872047424316,0.46494324000002507,510.57713627815247,497.46616260400094,0.00010251998901367188,0.00010288000004265996,17.67720675468445,10.79530244400027,0.4667818546295166,0.46478420999994796,492.8400762081146,486.5505007600007,0.15874028205871582,0.15802968999997802,170.57170271873474,166.50238140599993,0.30711913108825684,0.3058271499999705,320.99631571769714,319.11722717399914,8.821487426757812e-06,8.990000026187772e-06,0.3398427963256836,0.2204124100002005,0.0532398484647274,0.9819920183087136,0.99035174,0.99399245,0.867015,0.793937,0.9371123
1042,1.0642857142857143,77956,113.66459392,11.8,10.49767936,24.8178924405318,0.47753310203552246,0.4755547800000386,511.054669380188,497.941717384001,0.0005826950073242188,0.0005997199999683289,17.677789449691772,10.795902164000239,0.47690701484680176,0.47490569999996524,493.3169832229614,487.0254064600007,0.16291475296020508,0.1622360299999741,170.73461747169495,166.6646174359999,0.31361889839172363,0.3123023200000148,321.30993461608887,319.42952949399915,9.059906005859375e-06,9.06000002487417e-06,0.33985185623168945,0.22042147000022538,0.05059577152132988,0.9830862542586025,0.98800373,0.99493885,0.92071456,0.8090554,0.9399431
1043,1.0653061224489795,112132,113.707651072,11.9,10.49767936,24.8178924405318,0.4999704360961914,0.493662909999955,511.5546398162842,498.43538029400094,0.013881444931030273,0.009525460000020303,17.691670894622803,10.80542762400026,0.4860115051269531,0.4840646000000106,493.8029947280884,487.5094710600007,0.1658947467803955,0.16519624000000022,170.90051221847534,166.8298136759999,0.31954121589660645,0.31828309000002264,321.6294758319855,319.7478125839992,8.106231689453125e-06,8.250000007592462e-06,0.3398599624633789,0.22042972000023298,0.055070869624614716,0.981675006545299,0.98677576,0.9940144,0.91058725,0.8341689,0.93703324
1044,1.066326530612245,132,113.902764032,11.9,10.49767936,24.8178924405318,0.4755210876464844,0.46935480999997026,512.0301609039307,498.9047351040009,0.01408076286315918,0.00997780000000148,17.705751657485962,10.81540542400026,0.4613535404205322,0.45929268000003276,494.2643482685089,487.9687637400007,0.15664362907409668,0.1559444199999689,171.05715584754944,166.98575809599987,0.30408143997192383,0.30270796999997174,321.9335572719574,320.05052055399915,9.059906005859375e-06,8.949999994456448e-06,0.33986902236938477,0.22043867000022743,0.05444365367293358,0.9822663568679191,0.9868648,0.99553645,0.8807619,0.86924714,0.9324941
1045,1.0673469387755101,123396,114.250887168,11.9,10.49767936,24.8178924405318,0.46155357360839844,0.45967831000001524,512.4917144775391,499.3644134140009,0.00010728836059570312,0.00010754999999562642,17.705858945846558,10.815512974000256,0.46140289306640625,0.459515510000017,494.7257511615753,488.42827925000074,0.1560807228088379,0.15541955999998436,171.21323657035828,167.14117765599985,0.30439019203186035,0.30315956999999116,322.23794746398926,320.35368012399914,9.059906005859375e-06,8.840000020882144e-06,0.3398780822753906,0.22044751000024831,0.05112030357122421,0.9829748516660819,0.98616695,0.995567,0.9304393,0.8474003,0.93419135
1046,1.0683673469387756,106500,113.66762496,11.8,10.49767936,24.8178924405318,0.46669459342956543,0.46465154999998504,512.9584090709686,499.8290649640009,0.0005881786346435547,0.0004667499999868596,17.7064471244812,10.815979724000243,0.4660639762878418,0.4639983799999641,495.19181513786316,488.8922776300007,0.15979456901550293,0.15894737999997233,171.37303113937378,167.30012503599983,0.305905818939209,0.30469238000000587,322.54385328292847,320.65837250399915,8.106231689453125e-06,7.970000012846867e-06,0.3398861885070801,0.22045548000026116,0.05143292620778084,0.9831451175980112,0.985509,0.99752533,0.890982,0.8331713,0.93688
1047,1.0693877551020408,87428,113.582927872,11.8,10.49767936,24.8178924405318,0.517012357711792,0.48840241100003823,513.4754214286804,500.31746737500094,0.05700349807739258,0.03043927000004487,17.763450622558594,10.846418994000288,0.4599332809448242,0.4578912110000033,495.651748418808,489.3501688410007,0.15556073188781738,0.15486558099996728,171.5285918712616,167.4549906169998,0.3038308620452881,0.3024882200000434,322.84768414497375,320.9608607239992,8.106231689453125e-06,7.859999982429144e-06,0.33989429473876953,0.2204633400002436,0.056026242673397064,0.9821968450898382,0.9860965,0.9959646,0.8938328,0.82089025,0.9344408
1048,1.0704081632653062,111620,113.372291072,11.8,10.49767936,24.8178924405318,0.4926745891571045,0.4864071499999909,513.9680960178375,500.80387452500094,0.01572728157043457,0.011446059999968838,17.77917790412903,10.857865054000257,0.4768640995025635,0.4748787899999911,496.12861251831055,489.8250476310007,0.16181039810180664,0.16112284000001864,171.6904022693634,167.6161134569998,0.3144550323486328,0.313146990000007,323.1621391773224,321.2740077139992,8.821487426757812e-06,9.059999968030752e-06,0.3399031162261963,0.22047240000021162,0.05653763562440872,0.9813926240026781,0.9877964,0.99365354,0.9180801,0.8100115,0.9322801
1049,1.0714285714285714,8836,113.121202176,11.8,10.49767936,24.8178924405318,0.4819765090942383,0.47971394000001055,514.4500725269318,501.28358846500095,0.00010919570922851562,0.0001092600000447419,17.779287099838257,10.857974314000302,0.4818236827850342,0.47954850999997234,496.6104362010956,490.3045961410007,0.16389179229736328,0.16310623999999052,171.85429406166077,167.7792196969998,0.31697726249694824,0.3155067199999735,323.47911643981934,321.58951443399917,8.58306884765625e-06,8.709999974598759e-06,0.33991169929504395,0.22048111000018622,0.05302271246910095,0.9833916439150722,0.9899244,0.99627304,0.87993497,0.8398572,0.9333889
1050,1.0724489795918368,70660,113.171546112,11.8,10.49767936,24.8178924405318,0.46921682357788086,0.4671999600000163,514.9192893505096,501.75078842500096,0.00010967254638671875,0.00012646999999788022,17.779396772384644,10.8581007840003,0.46906423568725586,0.46703145999998696,497.07950043678284,490.77162760100066,0.16032171249389648,0.1595250699999724,172.01461577415466,167.93874476699978,0.3079242706298828,0.3066658800000255,323.7870407104492,321.8961803139992,8.821487426757812e-06,8.680000007643685e-06,0.3399205207824707,0.22048979000019386,0.05356459692120552,0.9817227265662328,0.98543495,0.9951193,0.92412186,0.8082826,0.93552756
1051,1.073469387755102,62596,113.123213312,11.8,10.49767936,24.8178924405318,0.5076489448547363,0.4883195699999874,515.4269382953644,502.23910799500095,0.051438331604003906,0.03407278000003089,17.830835103988647,10.89217356400033,0.4561195373535156,0.4541607200000044,497.53561997413635,491.22578832100066,0.15494012832641602,0.154224279999994,172.16955590248108,168.09296904699977,0.30053019523620605,0.29929824999999255,324.0875709056854,322.1954785639992,8.106231689453125e-06,8.209999975861138e-06,0.33992862701416016,0.22049800000016972,0.05273420363664627,0.9824797312994412,0.98575854,0.996671,0.89540637,0.82592434,0.9351323
1052,1.0744897959183672,112644,113.103773696,11.8,10.49767936,24.8178924405318,0.4557640552520752,0.4497671699999728,515.8827023506165,502.6888751650009,0.013065099716186523,0.00906945999997788,17.843900203704834,10.901243024000308,0.44260430335998535,0.440608310000016,497.97822427749634,491.6663966310007,0.15041255950927734,0.1496329400000036,172.31996846199036,168.24260198699977,0.29097747802734375,0.28972483999996257,324.37854838371277,322.48520340399915,8.106231689453125e-06,8.159999993040401e-06,0.3399367332458496,0.22050616000016277,0.050453901290893555,0.9831153532485577,0.98936975,0.9954961,0.89368635,0.84479624,0.9337937
1053,1.0755102040816327,8964,113.10413824,11.8,10.49767936,24.8178924405318,0.45972442626953125,0.45759414099995865,516.342426776886,503.1464693060009,0.00010371208190917969,0.00010409999993044039,17.844003915786743,10.901347124000239,0.4595787525177002,0.4574356310000667,498.43780303001404,492.12383226200075,0.15538907051086426,0.15460589999997865,172.47535753250122,168.39720788699975,0.3032658100128174,0.3018923710000081,324.6818141937256,322.78709577499916,8.106231689453125e-06,8.090000051197421e-06,0.33994483947753906,0.22051425000021396,0.053860876709222794,0.981857753472877,0.9884395,0.99606216,0.9181298,0.84001213,0.9306083
1054,1.0765306122448979,124932,113.184526336,11.8,10.49767936,24.8178924405318,0.4883692264556885,0.4861425600000757,516.8307960033417,503.63261186600096,0.00010943412780761719,0.0001269999999067295,17.84411334991455,10.901474124000146,0.4882168769836426,0.4859738100000186,498.9260199069977,492.60980607200077,0.16700315475463867,0.16609835999997813,172.64236068725586,168.56330624699973,0.32036781311035156,0.31900618999998187,325.00218200683594,323.10610196499914,8.58306884765625e-06,8.299999990413198e-06,0.3399534225463867,0.22052255000020438,0.05631342530250549,0.9814388034278634,0.98665464,0.9934688,0.91851705,0.8094595,0.9358256
1055,1.0775510204081633,85252,113.184833536,11.8,10.49767936,24.8178924405318,0.5334987640380859,0.5107184400000051,517.3642947673798,504.14333030600096,0.053663015365600586,0.032938530000024,17.89777636528015,10.93441265400017,0.4797477722167969,0.4776966000000584,499.4057676792145,493.0875026720008,0.1632678508758545,0.1625382699999136,172.8056285381317,168.72584451699964,0.3158752918243408,0.3145464100000481,325.3180572986603,323.4206483749992,8.106231689453125e-06,8.24000005650305e-06,0.33996152877807617,0.22053079000026088,0.05115722492337227,0.983334775884064,0.9898408,0.99610424,0.93319535,0.8579502,0.9332448
1056,1.0785714285714285,67204,113.149190144,11.8,10.49767936,24.8178924405318,0.4857208728790283,0.47930626000004395,517.8500156402588,504.622636566001,0.01475071907043457,0.010380960000020423,17.912527084350586,10.94479361400019,0.4708843231201172,0.46884097999998176,499.8766520023346,493.5563436520008,0.15998363494873047,0.1592607699999462,172.96561217308044,168.8851052869996,0.3102710247039795,0.3089448599999969,325.62832832336426,323.7295932349992,8.58306884765625e-06,8.760000014262914e-06,0.33997011184692383,0.22053955000027514,0.05235202983021736,0.9821815919422009,0.9915697,0.9935064,0.8927039,0.8291324,0.934088
1057,1.079591836734694,60036,113.517613056,11.8,10.49767936,24.8178924405318,0.47876667976379395,0.4767370200000869,518.3287823200226,505.0993735860011,0.00010442733764648438,0.00010482000004685688,17.912631511688232,10.944898434000237,0.4786195755004883,0.4765783000000283,500.3552715778351,494.03292195200083,0.16236042976379395,0.16168057999993835,173.12797260284424,169.04678586699953,0.31534528732299805,0.3139769099999512,325.94367361068726,324.04357014499914,8.106231689453125e-06,8.30999999834603e-06,0.3399782180786133,0.2205478600002735,0.04742228239774704,0.9842421829506744,0.9904513,0.9964799,0.9208722,0.8401365,0.93494713
1058,1.0806122448979592,124292,114.151718912,11.9,10.49767936,24.8178924405318,0.4905984401702881,0.4884929500000226,518.8193807601929,505.5878665360011,0.00011467933654785156,0.0001321900000448295,17.91274619102478,10.945030624000282,0.49043965339660645,0.48831720999999106,500.8457112312317,494.5212391620008,0.16754746437072754,0.16677579999998215,173.29552006721497,169.2135616669995,0.3220674991607666,0.32069756000009875,326.265741109848,324.36426770499924,9.298324584960938e-06,9.340000019619765e-06,0.33998751640319824,0.2205572000002931,0.052266865968704224,0.983212793387523,0.9882867,0.99624366,0.9308352,0.81470543,0.93687737
1059,1.0816326530612246,46468,113.572384768,11.8,10.49767936,24.8178924405318,0.529883861541748,0.5073337509999192,519.3492646217346,506.09520028700103,0.05127096176147461,0.03077037000002747,17.964017152786255,10.97580099400031,0.4785342216491699,0.4764891910000415,501.32424545288086,494.99772835300087,0.1629335880279541,0.16217004000009183,173.45845365524292,169.3757317069996,0.31441330909729004,0.3130713210000522,326.5801544189453,324.6773390259993,8.106231689453125e-06,8.109999953376246e-06,0.3399956226348877,0.22056531000024648,0.05673735588788986,0.9818687905689104,0.98568827,0.99607676,0.95998406,0.83050036,0.9311488
1060,1.0826530612244898,27012,113.57247488,11.8,10.49767936,24.8178924405318,0.4752998352050781,0.4683099599999423,519.8245644569397,506.563510247001,0.014460086822509766,0.0095233700000108,17.978477239608765,10.98532436400032,0.4607546329498291,0.45871040000008634,501.7850000858307,495.45643875300095,0.156463623046875,0.15573483000002852,173.6149172782898,169.53146653699963,0.3036670684814453,0.3023369100000082,326.88382148742676,324.9796759359993,8.106231689453125e-06,7.98999997186911e-06,0.34000372886657715,0.22057330000021835,0.052306272089481354,0.9830807451481263,0.9889205,0.9945907,0.92231274,0.8430803,0.93671876
1061,1.083673469387755,98180,113.573339136,11.8,10.49767936,24.8178924405318,0.47416210174560547,0.47223690999999235,520.2987265586853,507.03574715700097,0.00010180473327636719,0.0001018799999883413,17.97857904434204,10.985426244000308,0.4740173816680908,0.47208010999997896,502.2590174674988,495.92851886300093,0.1606605052947998,0.1599681599999485,173.7755777835846,169.69143469699958,0.31243896484375,0.3111833499999648,327.1962604522705,325.29085928599926,8.106231689453125e-06,8.14999998510757e-06,0.3400118350982666,0.22058145000020346,0.049751270562410355,0.9834423067877135,0.98988694,0.9947897,0.95796174,0.83932054,0.9356233
1062,1.0846938775510204,112900,113.574744064,11.8,10.49767936,24.8178924405318,0.46167659759521484,0.4595452400000113,520.7604031562805,507.495292397001,0.0005803108215332031,0.00030589000004965783,17.979159355163574,10.985732134000358,0.46105265617370605,0.4588993599999185,502.7200701236725,496.38741822300085,0.15757966041564941,0.1567481399999906,173.93315744400024,169.84818283699957,0.30311155319213867,0.30179449000002023,327.49937200546265,325.5926537759993,8.821487426757812e-06,8.919999913814536e-06,0.34002065658569336,0.22059037000011728,0.052818864583969116,0.9825337919674434,0.9879909,0.9944679,0.9462656,0.7999446,0.9366641
1063,1.0857142857142856,117892,113.573916672,11.8,10.49767936,24.8178924405318,0.5180842876434326,0.5039900399999624,521.278487443924,507.99928243700094,0.04384660720825195,0.03176720999999816,18.023005962371826,11.017499344000356,0.47415781021118164,0.4721479999999474,503.19422793388367,496.8595662230008,0.16164422035217285,0.16092676000005213,174.09480166435242,170.00910959699962,0.3119034767150879,0.3106157900000426,327.81127548217773,325.9032695659993,1.2874603271484375e-05,1.0050000014416582e-05,0.34003353118896484,0.2206004200001317,0.05390959978103638,0.9820749244804026,0.9886581,0.9948673,0.92233366,0.79099727,0.9344313
