,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,ke
0,0,15,2.0347286950069474,True,1,1,[ 3 19],[8.5714287e-01 5.2047189e-04],47.7240320081949
1,2,23,0.30001831209898455,True,0,0,[],[],28.32669708995055
2,3,15,0.6707999215750157,True,1,1,[7],[0.675],36.31029889143893
3,4,32,0.4242683850979975,True,1,1,[ 2 32],[0.87234044 0.00251678],33.07641422208306
4,4,36,0.5999755859375,True,1,1,[10 28],[8.5714287e-01 3.4464931e-04],34.24502474992884
5,7,16,0.30004882890097584,True,1,1,[3],[0.7173913],46.18348711015913
6,7,22,0.848504400387376,True,1,1,[4],[0.9325153],44.95873590213849
7,8,15,0.42424680563718314,True,1,1,[ 4 16],[0.8795181  0.00100604],31.089982763284794
8,10,9,inf,False,0,1,[1],[0.5185185],33.523868197361075
9,10,17,0.300018310546875,True,1,1,[ 4 25],[6.8571430e-01 2.9044438e-04],42.06196661523572
10,12,26,1.2369146655335876,True,1,1,[ 0 19],[0.8453608  0.00495049],37.01627503901358
11,14,12,1.236929467493218,True,1,1,[ 2 19],[0.8341014  0.00465116],46.411969668384515
12,17,14,1.236925768078729,True,1,1,[ 8 41 43],[0.3586207  0.07894737 0.01604278],33.13123893452844
13,18,13,0.300003053310001,True,1,1,[1],[0.59183675],31.712316999864036
14,18,22,0.3000488285129879,True,1,1,[5],[0.76623374],21.010293636872586
15,25,13,2.716525222955789,True,1,1,[ 4 38],[0.7244898  0.02061856],46.443493644160085
16,25,24,0.4241281430310577,True,1,1,[9],[0.7096774],44.28109671844481
17,26,29,inf,False,1,1,[ 1 35],[0.45054945 0.03544576],39.61411383646671
18,27,31,0.5195764839228011,True,1,1,[ 4 37],[0.54260087 0.00597461],46.7959079310701
19,27,39,2.4372072025962117,True,1,1,[7],[0.82857144],32.142956524911384
20,31,46,0.6708476909452035,True,1,1,[7],[0.79569894],18.182640045996198
21,31,47,0.4242791742796267,True,1,1,[ 6 50],[0.8125     0.00126904],39.00575629980101
22,33,10,0.4242683850979975,True,1,1,[5],[0.79130435],25.54861148274268
23,33,31,0.2999267597532292,True,1,1,[ 7 34],[0.7755102  0.00135044],35.479246559832
24,33,33,0.29998779335681686,True,1,1,[ 9 32],[7.7083331e-01 2.7578598e-04],25.032533409987025
25,34,24,0.7348170218371167,True,1,1,[ 7 17],[0.8        0.00219058],30.99969552709623
26,35,30,0.2999267578125,True,1,1,[6],[0.86206895],37.23150436773593
27,37,10,6.242719982723237,False,0,1,[3],[0.8484849],50.09176470158217
28,38,8,1.272815949140218,True,0,1,[7],[0.8518519],22.068783860379376
29,38,27,5.580364571770764,False,0,1,[0],[0.6857143],22.08267324489856
30,43,24,0.4243115434708169,True,1,1,[ 8 12],[0.5761905  0.06338028],39.21337359717821
31,43,39,1.5297363775270882,True,1,1,[16],[0.88554215],44.96913890769664
32,44,29,0.424252200193688,True,1,1,[7],[0.75842696],39.1680974467889
33,46,40,0.29998779917781976,True,1,1,[0],[0.768],35.517939211803665
34,48,17,0.8999862673485484,True,1,1,[3],[0.69008267],43.02070211907837
35,48,33,0.4242468053627785,True,1,1,[ 5 28],[8.4090906e-01 4.3084877e-04],40.15747441724257
36,48,35,0.300018310546875,True,1,1,[ 8 31],[8.6792451e-01 6.2227756e-04],11.723858631524658
37,50,29,0.29998779917781976,True,1,1,[6],[0.9220779],20.22785996996573
38,51,30,0.5195764834746849,True,1,1,[7],[0.8243243],52.28392058474391
39,52,17,0.5196293405740002,True,1,1,[6],[0.8442623],46.42195480741245
40,56,20,0.424289965930668,True,1,1,[ 4 11],[0.88461536 0.00224719],21.50996221798562
41,57,17,0.42426838564677904,True,1,1,[ 7 15 30],[0.6956522  0.03529412 0.00581395],23.39605463510074
42,60,12,0.734823251343688,True,1,1,[26  5  6],[0.01522843 0.01284162 0.01270417],38.95560607936153
43,60,16,1.4070967506671619,True,1,1,[ 9 28],[0.8        0.00917431],41.130467277623545
44,62,17,0.29998779917781976,True,1,1,[ 4 16],[8.3870965e-01 5.4397096e-04],39.849410764489924
45,63,26,0.29999542236328125,True,1,1,[4],[0.71153843],25.756578299382287
46,70,30,0.8485151907351877,True,1,1,[11],[0.8],46.28440499561259
47,70,33,0.3000030765928275,True,1,1,[10],[0.76978415],34.651053807390774
48,72,39,0.9487074253083467,True,1,1,[11 24],[7.4509805e-01 3.3944330e-04],28.69967856201704
49,74,28,0.6707794524339666,True,1,1,[4],[0.78488374],41.48843856570401
50,75,28,1.3747467366056279,True,1,1,[ 4 37],[0.73333335 0.00502124],49.593084655469724
51,76,20,0.42428996599926216,True,1,1,[12 15],[0.7692308  0.00309598],16.67103661404554
52,77,10,0.2999877945210174,True,0,1,[ 4 13],[0.67741936 0.01875   ],7.636578244823209
53,79,20,0.899988810508803,True,1,1,[6],[0.9133858],38.429337487034154
54,80,23,27.421710235884063,False,0,1,[11 34],[8.450704e-01 4.892368e-04],46.66434546059868
55,82,8,inf,False,1,1,[1],[0.83229816],44.7152007936046
56,84,25,0.7348543998270279,True,1,1,[6],[0.5],25.888695154290062
57,85,16,0.29992675936508334,True,1,1,[1],[0.7925926],38.74961970881493
58,86,10,0.4242036491853643,True,1,1,[ 7 25],[9.122807e-01 3.113325e-04],37.93724039797604
59,86,27,0.2999878007300872,True,1,1,[ 5 22 20],[0.6203704  0.05940594 0.00377786],46.94110095828454
60,86,28,0.4242468064603973,True,1,1,[ 6 21],[0.75409836 0.02024291],47.94850232086234
61,89,11,0.4243007548379064,True,1,1,[1],[0.86619717],42.58400352934293
62,91,25,82.47490171095517,False,0,1,[7],[0.5277778],31.171519749594403
63,94,29,0.29992675820064585,True,1,1,[ 1 28],[0.6150235  0.21649484],48.403268960419084
64,95,7,0.29998779296875,True,0,1,[30],[0.13333334],0.6248698065733935
65,95,8,0.600006103515625,True,0,1,[0],[0.8],35.583485036606774
66,99,25,1.2369331681436813,True,1,1,[10 29],[0.70183486 0.0041841 ],46.1176045266978
67,99,36,0.9000040706775915,True,1,1,[9],[0.79710144],30.927919154514726
68,100,36,0.899993896484375,True,1,1,[0],[0.7923077],37.72407233624227
69,100,54,0.848461243798203,True,1,1,[ 1 55],[0.75376886 0.00095147],47.09401204268015
70,100,63,0.600006103515625,True,1,1,[17],[0.84210527],44.41787940213696
71,103,32,1.8493603425543519,True,1,1,[11 42],[0.7380952  0.00079491],19.244299246389634
72,104,17,1.5297363782120024,True,1,1,[ 0 16],[0.53896105 0.01775148],31.019678278779864
73,106,11,0.600219726950409,True,0,1,[11 45],[0.86440676 0.00617284],51.01547114024656
74,106,15,0.7348481709013527,True,1,1,[6],[0.7753623],45.54034374405664
